,0
4995,361133.1601203
4996,361133.1602361
4997,361133.1759121
4998,361133.176214
4999,361133.1765103
5000,361133.1765371
5001,361133.1765481
5002,361133.1766393
5003,361133.19156
5004,361133.1916548
5005,361133.1916907
5006,361133.1917021
5007,361133.1917796
5008,361133.1918172
5009,361133.1918396
5010,361133.1918502
5011,361133.2074785
5012,361133.2075172
5013,361133.2075609
5014,361133.2076374
5015,361133.2078635
5016,361133.2081351
5017,361133.2081915
5018,361133.2083225
5019,361133.2083702
5020,361133.2084261
5021,361133.2085539
5022,361133.223048
5023,361133.2232553
5024,361133.2232788
5025,361133.2233042
5026,361133.2234846
5027,361133.2387047
5028,361133.2387458
5029,361133.2388504
5030,361133.2547408
5031,361133.2547897
5032,361133.25481
5033,361133.2548526
5034,361133.2548955
5035,361133.2549349
5036,361133.2704782
5037,361133.2706478
5038,361133.2706916
5039,361133.2865278
5040,361133.2866755
5041,361133.3020566
5042,361133.3021924
5043,361133.3175448
5044,361133.3175895
5045,361133.3492034
5046,361133.3493381
5047,361133.349373
5048,361133.3493847
5049,361133.3496429
5050,361133.3498261
5051,361133.3499605
5052,361133.3500802
5053,361133.350209
5054,361133.3503227
5055,361133.3504285
5056,361133.3505455
5057,361133.3506629
5058,361133.3507802
5059,361133.3654234
5060,361133.3655796
5061,361133.3656394
5062,361133.3656661
5063,361133.3808904
5064,361133.3809988
5065,361133.3810421
5066,361133.3960123
5067,361133.3962697
5068,361133.3964249
5069,361133.3964948
5070,361133.4116916
5071,361133.411831
5072,361133.4119398
5073,361133.4427652
5074,361133.4589321
5075,361133.4590713
5076,361133.4890606
5077,361133.4892098
5078,361133.4892359
5079,361133.5040959
5080,361133.5042181
5081,361133.5042523
5082,361133.5042668
5083,361133.5042975
5084,361133.5043266
5085,361133.5201588
5086,361133.5202037
5087,361133.520461
5088,361133.520775
5089,361133.5207909
5090,361133.5208074
5091,361133.5356272
5092,361133.535777
5093,361133.5358115
5094,361133.5358269
5095,361133.5359786
5096,361133.5360426
5097,361133.536072
5098,361133.5512013
5099,361133.551386
5100,361133.5514136
5101,361133.5514516
5102,361133.5515201
5103,361133.5515444
5104,361133.5515736
5105,361133.5515857
5106,361133.5516149
5107,361133.5516366
5108,361133.5667411
5109,361133.5668556
5110,361133.5668901
5111,361133.5669309
5112,361133.5669588
5113,361133.5823814
5114,361133.5824439
5115,361133.5824574
5116,361133.5824664
5117,361133.5978212
5118,361133.5984359
5119,361133.598526
5120,361133.6138192
5121,361133.6138647
5122,361133.6139118
5123,361133.613937
5124,361133.614049
5125,361133.6298284
5126,361133.6299973
5127,361133.6458718
5128,361133.6459107
5129,361133.6459619
5130,361133.6462191
5131,361133.6463422
5132,361133.6463791
5133,361133.6610349
5134,361133.6610794
5135,361133.6613507
5136,361133.661457
5137,361133.6763687
5138,361133.6920433
5139,361133.692116
5140,361133.6921368
5141,361133.6921553
5142,361133.6921739
5143,361133.6921909
5144,361133.6922079
5145,361133.7082962
5146,361133.7089395
5147,361133.7398328
5148,361133.7398871
5149,361133.7401181
5150,361133.7402539
5151,361133.7558953
5152,361133.7560584
5153,361133.7560859
5154,361133.7561042
5155,361133.7561269
5156,361133.7561481
5157,361133.7710086
5158,361133.7711425
5159,361133.7713881
5160,361133.7714174
5161,361133.7714427
5162,361133.7717437
5163,361133.7717825
5164,361133.8022584
5165,361133.8023695
5166,361133.8332137
5167,361133.8332594
5168,361133.8333685
5169,361133.8335676
5170,361133.8337545
5171,361133.8493168
5172,361133.8494566
5173,361133.8494819
5174,361133.8495142
5175,361133.8495454
5176,361133.8496208
5177,361133.8496522
5178,361133.8648025
5179,361133.8649276
5180,361133.8650446
5181,361133.8650721
5182,361133.8650957
5183,361133.8651091
5184,361133.8652216
5185,361133.8803767
5186,361133.8805798
5187,361133.8806538
5188,361133.8808445
5189,361133.8809877
5190,361133.8810503
5191,361133.89549
5192,361133.8956377
5193,361133.8956748
5194,361133.8956865
5195,361133.8957211
5196,361133.9107437
5197,361133.9108254
5198,361133.9263524
5199,361133.9264623
5200,361133.9267658
5201,361133.926927
5202,361133.926941
5203,361133.9421091
5204,361133.9421634
5205,361133.9421741
5206,361133.9421844
5207,361133.9575113
5208,361133.9576118
5209,361133.9578117
5210,361133.9731603
5211,361133.9733336
5212,361133.9733915
5213,361133.9734155
5214,361133.9887259
5215,361133.9890343
5216,361133.9892187
5217,361133.9892684
5218,361133.9892935
5219,361134.0050162
5220,361134.0050868
5221,361134.0198639
5222,361134.0199094
5223,361134.0199636
5224,361134.0200737
5225,361134.0201095
5226,361134.0349895
5227,361134.0350358
5228,361134.0350458
5229,361134.0500266
5230,361134.0500601
5231,361134.0500996
5232,361134.0501241
5233,361134.050134
5234,361134.0657288
5235,361134.0657602
5236,361134.0658016
5237,361134.0658487
5238,361134.0812202
5239,361134.096718
5240,361134.0968583
5241,361134.0968905
5242,361134.0969033
5243,361134.0969315
5244,361134.0970768
5245,361134.1121105
5246,361134.1121527
5247,361134.1121636
5248,361134.1121745
5249,361134.1282833
5250,361134.1283347
5251,361134.1283696
5252,361134.1443931
5253,361134.1444538
5254,361134.1445072
5255,361134.1599225
5256,361134.1599884
5257,361134.1913834
5258,361134.1915777
5259,361134.1916054
5260,361134.1916212
5261,361134.1916303
5262,361134.1916687
5263,361134.2075809
5264,361134.2076295
5265,361134.2076458
5266,361134.2076551
5267,361134.2076931
5268,361134.2077216
5269,361134.2077768
5270,361134.2235309
5271,361134.2236136
5272,361134.2236994
5273,361134.2238293
5274,361134.2238807
5275,361134.2239209
5276,361134.2239579
5277,361134.2239947
5278,361134.2388258
5279,361134.2389166
5280,361134.2389691
5281,361134.2542766
5282,361134.2543539
5283,361134.2543926
5284,361134.254507
5285,361134.2545606
5286,361134.2704758
5287,361134.2856358
5288,361134.2857513
5289,361134.2857763
5290,361134.2857891
5291,361134.2858187
5292,361134.2858417
5293,361134.3011193
5294,361134.3014395
5295,361134.3015124
5296,361134.3168399
5297,361134.3169497
5298,361134.316989
5299,361134.3170097
5300,361134.3472465
5301,361134.3473115
5302,361134.3473684
5303,361134.3475091
5304,361134.3475223
5305,361134.3476632
5306,361134.347724
5307,361134.3477482
5308,361134.3477589
5309,361134.3782642
5310,361134.3783117
5311,361134.3783276
5312,361134.3783771
5313,361134.3787827
5314,361134.3787991
5315,361134.3937461
5316,361134.3938531
5317,361134.3939031
5318,361134.3939408
5319,361134.393967
5320,361134.4094464
5321,361134.4096708
5322,361134.4096932
5323,361134.424724
5324,361134.4247801
5325,361134.4248964
5326,361134.4249082
5327,361134.4402593
5328,361134.4403643
5329,361134.4404579
5330,361134.4405267
5331,361134.4406042
5332,361134.4554058
5333,361134.4554712
5334,361134.4710238
5335,361134.4711007
5336,361134.4711271
5337,361134.4711676
5338,361134.4864361
5339,361134.4869377
5340,361134.48697
5341,361134.4869812
5342,361134.4869906
5343,361134.4869993
5344,361134.5016253
5345,361134.501755
5346,361134.501782
5347,361134.5170364
5348,361134.5172016
5349,361134.5327572
5350,361134.5635815
5351,361134.5789943
5352,361134.5790441
5353,361134.5790592
5354,361134.5791755
5355,361134.5792037
5356,361134.5793606
5357,361134.5794132
5358,361134.594448
5359,361134.5945366
5360,361134.5945646
5361,361134.5945831
5362,361134.5946132
5363,361134.5946366
5364,361134.6100481
5365,361134.6100921
5366,361134.6101436
5367,361134.6101698
5368,361134.6103642
5369,361134.6103997
5370,361134.6104279
5371,361134.6104656
5372,361134.6261343
5373,361134.6261807
5374,361134.6266126
5375,361134.62664
5376,361134.6266545
5377,361134.6417454
5378,361134.6418399
5379,361134.641882
5380,361134.6575748
5381,361134.6576124
5382,361134.6576921
5383,361134.6577196
5384,361134.6577511
5385,361134.6577765
5386,361134.672423
5387,361134.6725146
5388,361134.6725819
5389,361134.6726065
5390,361134.688174
5391,361134.6883036
5392,361134.688855
5393,361134.6889784
5394,361134.7038946
5395,361134.7041964
5396,361134.7047882
5397,361134.7195127
5398,361134.7195492
5399,361134.7197472
5400,361134.7199569
5401,361134.7346925
5402,361134.7347547
5403,361134.7347966
5404,361134.7500771
5405,361134.7502581
5406,361134.750299
5407,361134.7503196
5408,361134.7656047
5409,361134.7656546
5410,361134.7656658
5411,361134.7811902
5412,361134.7813613
5413,361134.7814753
5414,361134.7815939
5415,361134.781617
5416,361134.7816419
5417,361134.7966865
5418,361134.7967298
5419,361134.7968703
5420,361134.7972127
5421,361134.797364
5422,361134.8121512
5423,361134.8280954
5424,361134.8283717
5425,361134.8284471
5426,361134.8284726
5427,361134.8284939
5428,361134.8285161
5429,361134.8432386
5430,361134.8593384
5431,361134.8594551
5432,361134.8595085
5433,361134.8595917
5434,361134.8597985
5435,361134.8598284
5436,361134.8751095
5437,361134.8751759
5438,361134.8751884
5439,361134.8751984
5440,361134.9054978
5441,361134.9366821
5442,361134.9369489
5443,361134.9371086
5444,361134.9373828
5445,361134.937426
5446,361134.9374541
5447,361134.9374772
5448,361134.9375003
5449,361134.9520127
5450,361134.9521101
5451,361134.9521657
5452,361134.9522517
5453,361134.9522868
5454,361134.9676801
5455,361134.9678249
5456,361134.9678537
5457,361134.9678842
5458,361134.9679117
5459,361134.9680352
5460,361134.9832256
5461,361134.9834583
5462,361134.9834873
5463,361134.983501
5464,361134.9835311
5465,361134.9835569
5466,361134.9984733
5467,361134.9986869
5468,361134.9987168
5469,361135.030181
5470,361135.0304087
5471,361135.0309474
5472,361135.0310578
5473,361135.0311783
5474,361135.0312942
5475,361135.0457022
5476,361135.0457469
5477,361135.04576
5478,361135.0457814
5479,361135.0458046
5480,361135.0459402
5481,361135.0607693
5482,361135.0608176
5483,361135.0608628
5484,361135.0608907
5485,361135.0609219
5486,361135.0609617
5487,361135.0757875
5488,361135.0758857
5489,361135.0759393
5490,361135.0913323
5491,361135.0913619
5492,361135.0914845
5493,361135.0915767
5494,361135.1067929
5495,361135.1069717
5496,361135.1072749
5497,361135.1073856
5498,361135.1223601
5499,361135.1224072
5500,361135.1224281
5501,361135.1224625
5502,361135.1378196
5503,361135.1379272
5504,361135.1379529
5505,361135.1381273
5506,361135.1381527
5507,361135.1529418
5508,361135.1684209
5509,361135.1684675
5510,361135.168512
5511,361135.1685415
5512,361135.1685523
5513,361135.168574
5514,361135.1843516
5515,361135.184657
5516,361135.1851076
5517,361135.2004075
5518,361135.2005454
5519,361135.2007448
5520,361135.2007874
5521,361135.2008111
5522,361135.2164304
5523,361135.21648
5524,361135.2166867
5525,361135.2167149
5526,361135.2325887
5527,361135.2327009
5528,361135.2782546
5529,361135.2783807
5530,361135.2784555
5531,361135.3096675
5532,361135.3097346
5533,361135.3097686
5534,361135.3097939
5535,361135.3098171
5536,361135.309846
5537,361135.309858
5538,361135.3251076
5539,361135.3251907
5540,361135.3252309
5541,361135.3252869
5542,361135.3253199
5543,361135.3253516
5544,361135.3253707
5545,361135.3254072
5546,361135.3254318
5547,361135.3405391
5548,361135.3406081
5549,361135.3406356
5550,361135.3407038
5551,361135.3407159
5552,361135.3407511
5553,361135.3407753
5554,361135.3407859
5555,361135.3557371
5556,361135.3557933
5557,361135.3558159
5558,361135.3558429
5559,361135.3558605
5560,361135.371137
5561,361135.3712833
5562,361135.3714358
5563,361135.3714649
5564,361135.3714985
5565,361135.3866276
5566,361135.4022397
5567,361135.40235
5568,361135.4023771
5569,361135.4024032
5570,361135.4024279
5571,361135.4024554
5572,361135.417849
5573,361135.4179553
5574,361135.4180475
5575,361135.4180846
5576,361135.4332854
5577,361135.4333839
5578,361135.4334099
5579,361135.4334409
5580,361135.4489117
5581,361135.4489529
5582,361135.4489697
5583,361135.4648815
5584,361135.4650103
5585,361135.4650453
5586,361135.4650736
5587,361135.4651985
5588,361135.480009
5589,361135.4802003
5590,361135.4802272
5591,361135.4958525
5592,361135.4958948
5593,361135.4959076
5594,361135.4959174
5595,361135.4959424
5596,361135.5113163
5597,361135.5114434
5598,361135.5114949
5599,361135.511556
5600,361135.5273488
5601,361135.5274308
5602,361135.5275991
5603,361135.5277037
5604,361135.5426469
5605,361135.5427263
5606,361135.5428529
5607,361135.5582232
5608,361135.5584432
5609,361135.5584796
5610,361135.5585388
5611,361135.5586081
5612,361135.5738151
5613,361135.5738701
5614,361135.589566
5615,361135.5896091
5616,361135.5896201
5617,361135.5897425
5618,361135.58979
5619,361135.5898148
5620,361135.6054179
5621,361135.6055934
5622,361135.6056207
5623,361135.6211036
5624,361135.6212011
5625,361135.6365672
5626,361135.6676298
5627,361135.6992499
5628,361135.6993513
5629,361135.6993982
5630,361135.699426
5631,361135.6994368
5632,361135.714772
5633,361135.7149046
5634,361135.714938
5635,361135.7150312
5636,361135.7151402
5637,361135.7151768
5638,361135.7152004
5639,361135.7303108
5640,361135.7304425
5641,361135.7304828
5642,361135.7305121
5643,361135.7305343
5644,361135.7305476
5645,361135.7455339
5646,361135.7458188
5647,361135.7459918
5648,361135.7611282
5649,361135.7611932
5650,361135.7612056
5651,361135.7612216
5652,361135.761248
5653,361135.7612688
5654,361135.7612902
5655,361135.7614578
5656,361135.7615274
5657,361135.7616398
5658,361135.7616959
5659,361135.7766668
5660,361135.7768573
5661,361135.7770472
5662,361135.7770841
5663,361135.7771077
5664,361135.7771241
5665,361135.7924555
5666,361135.7924997
5667,361135.7925302
5668,361135.7925418
5669,361135.8081574
5670,361135.8082059
5671,361135.8082515
5672,361135.8082771
5673,361135.8232765
5674,361135.8234566
5675,361135.8234998
5676,361135.8235435
5677,361135.8235558
5678,361135.8385678
5679,361135.8386074
5680,361135.8387272
5681,361135.8548665
5682,361135.8549086
5683,361135.8549196
5684,361135.8549416
5685,361135.8549669
5686,361135.8700331
5687,361135.8701495
5688,361135.8701758
5689,361135.870216
5690,361135.8855675
5691,361135.9016281
5692,361135.9018077
5693,361135.9018353
5694,361135.9018482
5695,361135.9018612
5696,361135.917666
5697,361135.9177313
5698,361135.9328492
5699,361135.9329634
5700,361135.9329929
5701,361135.933008
5702,361135.9330403
5703,361135.9330642
5704,361135.9330856
5705,361135.9478631
5706,361135.9479159
5707,361135.9635977
5708,361135.9636475
5709,361135.9636588
5710,361135.9636728
5711,361135.9638028
5712,361135.9794885
5713,361135.9795955
5714,361135.9796203
5715,361135.9796578
5716,361136.0097609
5717,361136.0410912
5718,361136.0413764
5719,361136.0418182
5720,361136.0421942
5721,361136.0426215
5722,361136.0426851
5723,361136.0427093
5724,361136.0428062
5725,361136.0567041
5726,361136.0567411
5727,361136.0567527
5728,361136.0569507
5729,361136.0570888
5730,361136.0721398
5731,361136.0723042
5732,361136.0723387
5733,361136.0723635
5734,361136.0723887
5735,361136.0724109
5736,361136.0724344
5737,361136.0877906
5738,361136.0880076
5739,361136.0880558
5740,361136.0880875
5741,361136.0881193
5742,361136.0881309
5743,361136.1038957
5744,361136.104015
5745,361136.1040417
5746,361136.1040565
5747,361136.1040866
5748,361136.1199724
5749,361136.1200185
5750,361136.1353349
5751,361136.1356383
5752,361136.1359196
5753,361136.1360641
5754,361136.1360877
5755,361136.1508335
5756,361136.1509932
5757,361136.1510184
5758,361136.1511658
5759,361136.1664042
5760,361136.1666005
5761,361136.1668053
5762,361136.1670212
5763,361136.182
5764,361136.1820845
5765,361136.1821245
5766,361136.182149
5767,361136.1974812
5768,361136.1975553
5769,361136.1975801
5770,361136.2130141
5771,361136.2131605
5772,361136.2279507
5773,361136.228108
5774,361136.2281508
5775,361136.228184
5776,361136.2282072
5777,361136.2282345
5778,361136.2445019
5779,361136.24461
5780,361136.244641
5781,361136.2602385
5782,361136.2604442
5783,361136.2605507
5784,361136.2606774
5785,361136.2607182
5786,361136.2607516
5787,361136.2607647
5788,361136.3081404
5789,361136.3082717
5790,361136.3083015
5791,361136.3083163
5792,361136.3083292
5793,361136.3083649
5794,361136.3084257
5795,361136.3084765
5796,361136.3084994
5797,361136.3238689
5798,361136.323923
5799,361136.3239354
5800,361136.3239445
5801,361136.3239543
5802,361136.3388157
5803,361136.338861
5804,361136.3388724
5805,361136.3546202
5806,361136.3546675
5807,361136.3547775
5808,361136.3705972
5809,361136.3707533
5810,361136.4019398
5811,361136.4022294
5812,361136.4022764
5813,361136.4023494
5814,361136.4025085
5815,361136.4170419
5816,361136.417088
5817,361136.4171233
5818,361136.4171464
5819,361136.4172833
5820,361136.4174
5821,361136.4325006
5822,361136.4325394
5823,361136.4325586
5824,361136.4325674
5825,361136.4327065
5826,361136.4327983
5827,361136.4328335
5828,361136.4328595
5829,361136.4477527
5830,361136.447785
5831,361136.4478685
5832,361136.4479868
5833,361136.4481085
5834,361136.4635333
5835,361136.4636288
5836,361136.4636561
5837,361136.4792904
5838,361136.4794392
5839,361136.4794652
5840,361136.4796406
5841,361136.4796809
5842,361136.4946161
5843,361136.5107182
5844,361136.5108443
5845,361136.5109785
5846,361136.5110504
5847,361136.5111839
5848,361136.5112064
5849,361136.526811
5850,361136.5268518
5851,361136.5268988
5852,361136.5269235
5853,361136.5421929
5854,361136.5425155
5855,361136.5428247
5856,361136.5584524
5857,361136.5586261
5858,361136.5586563
5859,361136.5586901
5860,361136.5587137
5861,361136.5590618
5862,361136.5738093
5863,361136.5890479
5864,361136.5891631
5865,361136.5892461
5866,361136.5893839
5867,361136.5894169
5868,361136.6043773
5869,361136.6044948
5870,361136.6194557
5871,361136.6195535
5872,361136.6195791
5873,361136.6196164
5874,361136.6197001
5875,361136.634667
5876,361136.634831
5877,361136.6348755
5878,361136.6350594
5879,361136.6351904
5880,361136.6498466
5881,361136.6499286
5882,361136.6499618
5883,361136.6649771
5884,361136.6651339
5885,361136.6652403
5886,361136.6652868
5887,361136.6653142
5888,361136.6653357
5889,361136.680547
5890,361136.6963358
5891,361136.6963819
5892,361136.6964285
5893,361136.6964555
5894,361136.6964666
5895,361136.7114765
5896,361136.7116776
5897,361136.7117308
5898,361136.7117555
5899,361136.7117884
5900,361136.7422421
5901,361136.7424266
5902,361136.7735325
5903,361136.7735839
5904,361136.7736035
5905,361136.7736126
5906,361136.7889926
5907,361136.7890819
5908,361136.789119
5909,361136.7891314
5910,361136.7891484
5911,361136.789185
5912,361136.7891987
5913,361136.8040839
5914,361136.8041223
5915,361136.8041345
5916,361136.804164
5917,361136.8041859
5918,361136.8042351
5919,361136.8042667
5920,361136.8042774
5921,361136.8199613
5922,361136.8201003
5923,361136.8201819
5924,361136.8204456
5925,361136.8204958
5926,361136.8355145
5927,361136.835849
5928,361136.836019
5929,361136.8508924
5930,361136.8510275
5931,361136.8510539
5932,361136.8510864
5933,361136.8511655
5934,361136.8663653
5935,361136.866631
5936,361136.8667876
5937,361136.8672152
5938,361136.8674404
5939,361136.8821045
5940,361136.8977255
5941,361136.8977813
5942,361136.897793
5943,361136.8978026
5944,361136.8978138
5945,361136.8978238
5946,361136.9139219
5947,361136.9140357
5948,361136.9448616
5949,361136.9452478
5950,361136.9452852
5951,361136.9453618
5952,361136.9456623
5953,361136.9460033
5954,361136.9462184
5955,361136.946296
5956,361136.9464394
5957,361136.9464617
5958,361136.9600258
5959,361136.9600751
5960,361136.9600859
5961,361136.9601012
5962,361136.9754927
5963,361136.9755984
5964,361136.9756928
5965,361136.9921074
5966,361136.9921907
5967,361136.99225
5968,361136.9922907
5969,361137.0075832
5970,361137.007741
5971,361137.0078087
5972,361137.0078505
5973,361137.0234698
5974,361137.0235285
5975,361137.0235885
5976,361137.039498
5977,361137.0396195
5978,361137.0397668
5979,361137.0398276
5980,361137.039877
5981,361137.0557011
5982,361137.0557734
5983,361137.0715107
5984,361137.0715551
5985,361137.0716415
5986,361137.0718151
5987,361137.0720309
5988,361137.0723203
5989,361137.0869121
5990,361137.0870627
5991,361137.0870865
5992,361137.0871256
5993,361137.1176052
5994,361137.133038
5995,361137.1331556
5996,361137.1332011
5997,361137.1490838
5998,361137.1492001
5999,361137.149239
6000,361137.1492904
6001,361137.1493686
6002,361137.1495602
6003,361137.1495852
6004,361137.1496267
6005,361137.1496409
6006,361137.1496725
6007,361137.1646204
6008,361137.1647599
6009,361137.1648876
6010,361137.1651397
6011,361137.1653455
6012,361137.1799929
6013,361137.1801062
6014,361137.1955279
6015,361137.1956552
6016,361137.1956966
6017,361137.1958858
6018,361137.1959846
6019,361137.1960081
6020,361137.2111525
6021,361137.2114597
6022,361137.2115455
6023,361137.2115689
6024,361137.2115942
6025,361137.2267879
6026,361137.2269317
6027,361137.227007
6028,361137.2270385
6029,361137.2270712
6030,361137.2421687
6031,361137.2579757
6032,361137.2583257
6033,361137.2587214
6034,361137.258739
6035,361137.2733495
6036,361137.2735242
6037,361137.2735585
6038,361137.2735827
6039,361137.2736402
6040,361137.2893435
6041,361137.2895245
6042,361137.2895747
6043,361137.3049958
6044,361137.3050866
6045,361137.3051143
6046,361137.3051476
6047,361137.3204995
6048,361137.320667
6049,361137.3208011
6050,361137.3209241
6051,361137.3210589
6052,361137.3365696
6053,361137.336719
6054,361137.3367524
6055,361137.3367629
6056,361137.3523895
6057,361137.3524378
6058,361137.3524794
6059,361137.3527221
6060,361137.368149
6061,361137.368194
6062,361137.3683751
6063,361137.3836273
6064,361137.3837478
6065,361137.383795
6066,361137.3838226
6067,361137.3996072
6068,361137.3997768
6069,361137.3998403
6070,361137.3999565
6071,361137.4001282
6072,361137.4149642
6073,361137.4154007
6074,361137.4154578
6075,361137.4154878
6076,361137.4312162
6077,361137.4312583
6078,361137.4312719
6079,361137.446595
6080,361137.4466662
6081,361137.4467702
6082,361137.4469005
6083,361137.4931723
6084,361137.4932205
6085,361137.5087659
6086,361137.5088081
6087,361137.5088184
6088,361137.5088272
6089,361137.5088409
6090,361137.5089194
6091,361137.5089469
6092,361137.5089603
6093,361137.508986
6094,361137.5090237
6095,361137.5239791
6096,361137.5240186
6097,361137.5240624
6098,361137.5240886
6099,361137.524101
6100,361137.5241447
6101,361137.5402302
6102,361137.5402858
6103,361137.5403475
6104,361137.5404277
6105,361137.5404695
6106,361137.5562508
6107,361137.5563064
6108,361137.5563319
6109,361137.5889158
6110,361137.5889822
6111,361137.5892561
6112,361137.5893877
6113,361137.5894211
6114,361137.5894469
6115,361137.5895578
6116,361137.6038578
6117,361137.6039053
6118,361137.6039167
6119,361137.6039294
6120,361137.6039385
6121,361137.6041094
6122,361137.604174
6123,361137.6195372
6124,361137.6195765
6125,361137.6197662
6126,361137.6346731
6127,361137.634724
6128,361137.6347353
6129,361137.6347446
6130,361137.6347984
6131,361137.6658766
6132,361137.6659189
6133,361137.6659297
6134,361137.6659406
6135,361137.6659514
6136,361137.6659892
6137,361137.6660182
6138,361137.6660332
6139,361137.6818558
6140,361137.6820157
6141,361137.6820596
6142,361137.6820987
6143,361137.698122
6144,361137.6982678
6145,361137.6983186
6146,361137.6983307
6147,361137.7142107
6148,361137.7142515
6149,361137.7143121
6150,361137.7145721
6151,361137.7302622
6152,361137.7456562
6153,361137.7458414
6154,361137.745875
6155,361137.761136
6156,361137.761435
6157,361137.7614638
6158,361137.7615038
6159,361137.7615314
6160,361137.7616482
6161,361137.7616884
6162,361137.7766727
6163,361137.7767205
6164,361137.7767706
6165,361137.7768613
6166,361137.7923689
6167,361137.7924968
6168,361137.7925264
6169,361137.8085584
6170,361137.808598
6171,361137.8086095
6172,361137.8086372
6173,361137.8086624
6174,361137.8243211
6175,361137.824365
6176,361137.8403811
6177,361137.8714243
6178,361137.8715093
6179,361137.8715363
6180,361137.8869934
6181,361137.8870312
6182,361137.8870424
6183,361137.8872144
6184,361137.8874435
6185,361137.8877132
6186,361137.9024434
6187,361137.9026337
6188,361137.9026993
6189,361137.9185087
6190,361137.9187441
6191,361137.9187749
6192,361137.9188002
6193,361137.9188606
6194,361137.9188697
6195,361137.9188854
6196,361137.9345208
6197,361137.9345813
6198,361137.9346129
6199,361137.9347513
6200,361137.9347756
6201,361137.9353575
6202,361137.9355189
6203,361137.9357221
6204,361137.94959
6205,361137.9496409
6206,361137.9496527
6207,361137.949662
6208,361137.9496712
6209,361137.9646547
6210,361137.9648238
6211,361137.964852
6212,361137.9799907
6213,361137.9800433
6214,361137.9800546
6215,361137.9801734
6216,361137.995622
6217,361137.9957798
6218,361137.9958241
6219,361137.9958389
6220,361137.9958717
6221,361138.0106642
6222,361138.010727
6223,361138.0108073
6224,361138.0260964
6225,361138.026195
6226,361138.026238
6227,361138.0262794
6228,361138.0263249
6229,361138.0421861
6230,361138.0422447
6231,361138.042288
6232,361138.0577704
6233,361138.0578204
6234,361138.0578325
6235,361138.0732084
6236,361138.0732481
6237,361138.0732961
6238,361138.073391
6239,361138.0893373
6240,361138.0894219
6241,361138.0894644
6242,361138.0895047
6243,361138.0895428
6244,361138.1047999
6245,361138.1051128
6246,361138.1056031
6247,361138.1056494
6248,361138.1201575
6249,361138.1201939
6250,361138.1202049
6251,361138.1354991
6252,361138.135671
6253,361138.1357073
6254,361138.1357367
6255,361138.1357637
6256,361138.1511105
6257,361138.1512156
6258,361138.1512439
6259,361138.1512666
6260,361138.1668737
6261,361138.1669834
6262,361138.1670304
6263,361138.1823669
6264,361138.1826049
6265,361138.1826325
6266,361138.1826824
6267,361138.2135812
6268,361138.2137264
6269,361138.2448477
6270,361138.2448969
6271,361138.2768092
6272,361138.2768521
6273,361138.2769338
6274,361138.277021
6275,361138.2770612
6276,361138.2770893
6277,361138.2770997
6278,361138.2771233
6279,361138.2771938
6280,361138.2918575
6281,361138.2918982
6282,361138.292003
6283,361138.2920637
6284,361138.2922126
6285,361138.2922615
6286,361138.3077692
6287,361138.3079879
6288,361138.3080442
6289,361138.3080775
6290,361138.3081635
6291,361138.3081863
6292,361138.3082131
6293,361138.3228692
6294,361138.3229719
6295,361138.323008
6296,361138.3230499
6297,361138.3230764
6298,361138.3230868
6299,361138.3230956
6300,361138.3231213
6301,361138.3231533
6302,361138.3384945
6303,361138.3386226
6304,361138.338656
6305,361138.35453
6306,361138.3546656
6307,361138.3546997
6308,361138.3547287
6309,361138.3547401
6310,361138.3700429
6311,361138.370117
6312,361138.3703988
6313,361138.370461
6314,361138.3705077
6315,361138.3860979
6316,361138.3862758
6317,361138.4024347
6318,361138.4025926
6319,361138.4028741
6320,361138.4034294
6321,361138.4035781
6322,361138.4037375
6323,361138.4179947
6324,361138.4180797
6325,361138.4182156
6326,361138.4344606
6327,361138.4345504
6328,361138.4345625
6329,361138.4500517
6330,361138.4500941
6331,361138.4501185
6332,361138.4501976
6333,361138.4656378
6334,361138.4659067
6335,361138.4659573
6336,361138.4811257
6337,361138.4812184
6338,361138.4815295
6339,361138.4818786
6340,361138.4819124
6341,361138.496391
6342,361138.4967371
6343,361138.4967605
6344,361138.4967857
6345,361138.4968078
6346,361138.5123418
6347,361138.5124402
6348,361138.5125877
6349,361138.51261
6350,361138.5126406
6351,361138.529043
6352,361138.5446775
6353,361138.5447467
6354,361138.5447865
6355,361138.5448754
6356,361138.5449139
6357,361138.5602519
6358,361138.5755411
6359,361138.575587
6360,361138.6069291
6361,361138.6069749
6362,361138.6225302
6363,361138.6226751
6364,361138.6227336
6365,361138.622765
6366,361138.6227756
6367,361138.6228103
6368,361138.6228319
6369,361138.6380654
6370,361138.6382239
6371,361138.6382703
6372,361138.6384648
6373,361138.6386234
6374,361138.6387274
6375,361138.6388057
6376,361138.6388945
6377,361138.6389344
6378,361138.6389617
6379,361138.6535711
6380,361138.6536107
6381,361138.6536686
6382,361138.6537161
6383,361138.6537606
6384,361138.6538078
6385,361138.6695074
6386,361138.6695775
6387,361138.6695926
6388,361138.6696097
6389,361138.6845978
6390,361138.6847332
6391,361138.6847476
6392,361138.699934
6393,361138.700052
6394,361138.7000797
6395,361138.7000916
6396,361138.7001232
6397,361138.715903
6398,361138.7159465
6399,361138.7159572
6400,361138.7159751
6401,361138.7314248
6402,361138.731471
6403,361138.7466974
6404,361138.7467722
6405,361138.746955
6406,361138.7470115
6407,361138.7470498
